MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,IsRemod,BltRemodDiff,BsmtUnfRatio,TotalSF,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
40,80.0,23595,1,1,3,2,2,2,7,6,1979,1979,5,9,10,0.0,2,4,2,2,4,1,2,1258.0,6,0.0,74.0,1332.0,4,1,1332,192,0,1524,2.0,0.0,0,1,0,1,2,4,6,1,5,1979.0,0,2.0,586.0,5,5,2,268,0,0,0,0,0,3,4,0,4,2010,0,0,0.05555555555555555,2856.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,260000
20,80.0,9156,1,1,0,3,0,2,6,7,1968,1968,0,3,3,0.0,3,4,1,4,4,3,6,0.0,6,0.0,1489.0,1489.0,2,1,1489,0,0,1489,0.0,0.0,2,0,3,1,2,7,6,1,2,1968.0,2,2.0,462.0,5,5,2,0,0,0,0,0,0,3,4,0,8,2009,0,0,1.0,2978.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,185750
20,71.0,13526,1,1,0,3,0,2,5,6,1965,1965,0,6,10,114.0,3,4,1,4,4,3,1,560.0,3,375.0,0.0,935.0,4,1,935,0,0,935,1.0,0.0,1,0,3,1,3,5,6,0,3,1965.0,3,1.0,288.0,5,5,2,180,0,0,0,0,0,3,2,0,11,2006,0,0,0.0,1870.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,137000
80,124.0,11512,1,1,0,3,0,7,6,7,1959,2006,0,9,10,84.0,3,4,1,4,4,0,0,719.0,6,0.0,300.0,1019.0,2,1,1357,0,0,1357,1.0,0.0,1,0,2,1,0,5,6,1,2,1959.0,2,1.0,312.0,5,5,2,0,0,0,0,163,0,3,0,0,5,2008,1,47,0.2944062806673209,2376.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,177000
50,53.0,5362,1,1,3,3,0,0,5,6,1910,2003,0,13,15,0.0,3,4,2,4,4,3,6,0.0,6,0.0,661.0,661.0,0,1,661,589,0,1250,0.0,0.0,2,0,3,1,3,8,6,1,2,1985.0,3,2.0,552.0,5,5,2,242,0,81,0,0,0,3,4,0,11,2007,1,93,1.0,1911.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,139000
90,95.0,11345,1,1,3,3,0,5,5,5,1948,1950,3,0,0,567.0,3,4,1,4,4,3,5,220.0,6,0.0,708.0,928.0,2,1,928,992,0,1920,0.0,0.0,2,0,4,2,3,10,6,0,3,1948.0,3,2.0,400.0,5,1,2,0,0,0,0,0,0,3,4,0,7,2007,1,2,0.7629310344827587,2848.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,137000
60,80.0,12936,1,1,0,3,0,5,6,6,1972,1972,0,6,10,0.0,3,4,1,4,1,3,1,593.0,6,0.0,130.0,723.0,4,1,735,660,0,1395,0.0,1.0,1,1,3,1,3,6,6,1,5,1972.0,3,2.0,497.0,5,5,2,294,116,0,0,0,0,3,4,0,12,2009,0,0,0.1798063623789765,2118.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,162000
80,80.0,17871,1,1,0,3,0,7,6,5,1967,1976,0,6,6,359.0,3,4,1,2,4,0,0,528.0,6,0.0,1152.0,1680.0,1,1,1724,0,0,1724,1.0,0.0,1,1,3,1,3,7,6,1,2,1967.0,2,2.0,480.0,5,5,2,0,0,0,0,0,0,3,4,0,6,2009,1,9,0.6857142857142857,3404.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,197900
60,75.0,9473,1,1,3,3,0,5,8,5,2002,2002,0,12,13,0.0,2,4,2,2,4,3,2,804.0,6,0.0,324.0,1128.0,0,1,1128,903,0,2031,1.0,0.0,2,1,3,1,2,7,6,1,2,2002.0,2,2.0,577.0,5,5,2,0,211,0,0,0,0,3,4,0,3,2008,0,0,0.2872340425531915,3159.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,237000
50,60.0,7500,1,1,3,3,0,0,4,4,1920,1950,0,8,8,0.0,3,2,1,4,4,3,6,0.0,6,0.0,698.0,698.0,4,1,698,430,0,1128,0.0,0.0,1,0,2,1,3,6,6,0,3,1980.0,2,2.0,528.0,5,5,2,30,0,164,0,0,0,3,4,0,4,2010,1,30,1.0,1826.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68400
20,67.0,9808,1,1,0,3,0,2,7,5,2002,2002,0,12,13,110.0,2,4,2,2,4,3,2,788.0,6,0.0,785.0,1573.0,0,1,1573,0,0,1573,1.0,0.0,2,0,3,1,2,6,6,0,3,2002.0,2,2.0,544.0,5,5,2,0,72,0,0,0,0,3,4,0,3,2009,0,0,0.4990464081373172,3146.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,227000
20,50.0,8049,1,1,0,3,0,2,7,5,1990,1990,0,6,6,54.0,3,4,1,2,4,3,0,1053.0,6,0.0,256.0,1309.0,4,1,1339,0,0,1339,1.0,0.0,2,0,2,1,3,6,6,1,5,1990.0,0,2.0,484.0,2,2,2,0,58,0,0,90,0,3,4,0,7,2006,0,0,0.19556913674560733,2648.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,180000
20,61.0,8800,1,1,0,3,0,2,5,7,1977,2008,0,6,6,0.0,3,4,1,2,4,2,3,532.0,5,144.0,364.0,1040.0,4,1,1040,0,0,1040,0.0,0.0,2,0,3,1,2,5,6,0,3,1977.0,3,2.0,484.0,5,5,2,0,0,0,0,288,0,3,4,0,9,2009,1,31,0.35,2080.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,150500
90,94.0,9400,1,1,3,2,0,5,6,5,1971,1971,0,8,15,0.0,3,4,1,4,4,0,6,0.0,6,0.0,912.0,912.0,4,1,912,912,0,1824,0.0,0.0,2,2,4,2,3,8,6,0,3,0.0,1,0.0,0.0,3,3,2,128,0,0,0,0,0,3,4,0,4,2010,0,0,1.0,2736.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,139000
50,50.0,9638,1,1,3,3,0,0,6,7,1919,1990,0,13,15,0.0,3,4,2,4,4,3,6,0.0,6,0.0,804.0,804.0,0,1,1699,748,0,2447,0.0,0.0,2,0,4,1,2,10,3,1,2,1969.0,3,1.0,336.0,5,5,2,272,0,42,0,116,0,3,4,0,3,2010,1,71,1.0,3251.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,169000
50,50.0,6000,1,1,3,3,0,0,6,6,1939,1950,0,8,8,0.0,3,1,1,4,4,3,6,0.0,6,0.0,780.0,780.0,0,1,825,587,0,1412,0.0,0.0,1,0,4,1,3,6,6,1,2,1939.0,3,1.0,280.0,5,5,2,45,0,0,0,0,0,3,4,0,5,2009,1,11,1.0,2192.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,132500
20,80.0,9790,1,1,3,3,0,2,6,5,1963,1963,0,6,6,451.0,3,4,1,4,4,3,0,569.0,5,81.0,678.0,1328.0,4,1,1328,0,0,1328,1.0,0.0,1,1,3,1,3,6,6,2,2,1963.0,3,2.0,528.0,5,5,2,0,26,0,0,0,0,3,4,0,6,2010,0,0,0.5105421686746988,2656.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,143000
20,80.0,36500,1,1,0,2,1,2,5,5,1964,1964,0,13,14,621.0,3,2,1,4,4,0,5,812.0,6,0.0,812.0,1624.0,1,1,1582,0,0,1582,0.0,1.0,2,0,4,1,3,7,6,0,3,1964.0,3,2.0,390.0,5,5,0,168,198,0,0,0,0,3,4,0,6,2006,0,0,0.5,3206.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,190000
120,40.0,5664,1,1,0,3,0,2,8,5,2000,2000,0,5,5,0.0,2,4,2,2,4,3,2,1158.0,6,0.0,343.0,1501.0,0,1,1659,0,0,1659,1.0,0.0,2,0,2,1,0,5,6,1,0,2000.0,0,2.0,499.0,5,5,2,212,59,0,0,0,0,3,4,0,10,2009,0,0,0.2285143237841439,3160.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,278000
60,86.0,11065,1,1,0,3,0,5,8,5,2006,2006,0,12,13,788.0,2,4,2,2,4,2,6,0.0,6,0.0,1085.0,1085.0,0,1,1120,850,0,1970,0.0,0.0,2,1,3,1,0,8,6,1,2,2006.0,0,3.0,753.0,5,5,2,177,74,0,0,0,0,3,4,0,10,2006,0,0,1.0,3055.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,281000
80,73.0,14112,1,1,0,3,0,7,5,7,1964,1964,0,13,6,86.0,3,4,2,4,4,0,2,1014.0,6,0.0,138.0,1152.0,4,1,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,6,1,2,1964.0,2,2.0,484.0,5,5,2,227,0,0,0,0,0,3,4,0,4,2010,0,0,0.11979166666666667,2304.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,180500
160,21.0,1680,1,1,3,3,0,5,5,7,1972,1972,0,5,5,268.0,3,4,1,4,4,3,0,231.0,6,0.0,399.0,630.0,4,1,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,6,0,3,1972.0,3,1.0,264.0,5,5,2,185,0,0,0,0,0,3,4,0,2,2009,0,0,0.6333333333333333,1932.0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,119500
70,60.0,6600,1,1,3,3,0,5,5,4,1892,1965,0,13,14,0.0,3,4,4,4,4,3,6,0.0,6,0.0,994.0,994.0,4,0,1378,994,0,2372,0.0,0.0,2,0,4,2,3,11,3,0,3,1985.0,2,1.0,432.0,5,5,2,0,287,0,0,0,0,3,4,0,12,2009,1,73,1.0,3366.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,107500
60,78.0,10140,1,1,3,3,0,5,7,5,1976,1976,0,6,6,0.0,3,4,2,2,4,3,2,194.0,6,0.0,638.0,832.0,4,1,832,832,0,1664,0.0,0.0,2,1,4,1,3,8,6,1,5,1976.0,2,2.0,528.0,5,5,2,0,28,0,0,259,0,3,1,0,3,2006,0,0,0.7668269230769231,2496.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,162900
20,60.0,8172,1,1,3,3,0,2,5,7,1955,1990,0,14,10,0.0,3,4,1,4,4,3,5,167.0,6,0.0,697.0,864.0,4,1,864,0,0,864,1.0,0.0,1,0,2,1,3,5,6,0,3,1957.0,3,2.0,572.0,5,5,0,0,0,0,0,0,0,3,4,0,4,2006,1,35,0.8067129629629629,1728.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,115000
20,70.0,8400,1,1,3,3,0,2,5,5,1968,1968,0,6,6,168.0,3,4,1,4,4,0,1,1016.0,6,0.0,36.0,1052.0,2,1,1052,0,0,1052,1.0,0.0,1,1,3,1,3,5,6,0,3,1968.0,2,1.0,288.0,5,5,2,356,0,0,0,0,0,3,1,0,11,2006,0,0,0.034220532319391636,2104.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,138500
